movieId,movielens_rating,movielens_rating_count
188415,4.1,5
188417,3.5,1
188419,3.909,11
188421,2.75,2
188427,3.438,8
188429,3.0,1
188431,3.6,5
188433,3.5,4
188441,3.5,1
188447,2.0,3
188449,2.278,18
188451,3.5,2
188453,2.667,3
188455,3.0,3
188457,4.0,3
188459,2.524,21
188461,3.0,1
188467,2.5,1
188473,2.167,3
188477,3.365,96
188479,3.0,1
188483,2.75,2
188487,1.833,3
188489,3.0,1
188491,2.3,5
188493,3.417,6
188495,1.0,1
188497,4.0,1
188499,3.469,16
188501,1.5,2
188503,3.0,4
188505,3.479,95
188507,3.0,3
188509,3.593,27
188511,2.917,12
188513,3.688,16
188515,3.054,28
188517,1.5,7
188519,3.0,24
188521,3.0,1
188523,4.0,3
188525,3.75,2
188527,3.571,7
188529,5.0,1
188531,3.75,2
188533,1.917,6
188535,3.0,6
188537,3.136,11
188539,3.0,3
188541,3.251,287
188543,3.929,7
188545,3.1,5
188547,5.0,1
188549,4.0,1
188551,3.477,22
188553,2.5,11
188555,2.167,3
188557,3.75,4
188559,1.5,1
188561,3.273,11
188563,3.5,1
188565,2.385,13
188567,1.5,3
188569,4.5,2
188571,2.375,8
188573,3.5,2
188575,2.321,28
188577,3.688,8
188579,2.056,9
188581,3.167,3
188583,3.75,2
188585,3.833,3
188587,3.167,3
188589,3.5,4
188591,3.25,8
188593,3.833,3
188595,4.0,2
188597,3.375,4
188599,2.5,1
188601,2.75,2
188603,3.361,18
188605,3.1,5
188607,3.0,17
188609,4.0,3
188611,3.5,2
188613,1.833,6
188615,3.1,5
188617,2.75,2
188621,3.5,2
188623,3.821,1132
188625,3.638,218
188627,3.0,1
188629,1.944,9
188631,2.667,6
188633,2.81,21
188635,3.075,20
188637,1.333,3
188641,3.02,25
188643,3.833,6
188645,2.667,3
188647,3.056,9
188649,3.167,18
188651,2.25,2
188653,3.0,1
188655,2.5,1
188657,4.0,2
188659,3.153,36
188663,3.7,5
188665,4.0,2
188671,3.0,4
188673,3.5,2
188675,3.661,174
188677,3.0,1
188679,2.49,191
188681,3.208,12
188685,5.0,1
188691,2.0,1
188693,3.0,3
188695,3.088,17
188697,3.551,167
188701,3.0,2
188703,0.5,1
188705,3.333,3
188707,3.111,9
188711,2.5,1
188715,0.625,4
188723,3.2,5
188731,1.963,41
188733,3.25,4
188735,3.25,2
188737,2.714,7
188741,3.05,10
188743,3.0,8
188745,3.0,4
188747,3.167,3
188749,3.456,1098
188751,3.129,704
188753,3.083,204
188755,2.5,3
188757,3.136,44
188761,3.333,57
188763,3.75,2
188765,4.0,11
188767,3.833,9
188769,3.536,14
188771,3.542,12
188773,4.024,1346
188775,3.357,7
188777,1.875,4
188779,3.214,7
188781,3.0,2
188783,1.9,5
188785,3.31,21
188787,3.0,7
188789,3.5,1
188791,3.5,1
188793,3.5,6
188795,4.1,5
188797,3.339,1263
188799,3.5,2
188801,4.0,2
188803,3.0,1
188805,2.5,2
188807,2.5,2
188809,1.6,10
188811,3.25,4
188813,4.0,2
188815,2.9,5
188817,3.045,11
188819,3.75,2
188821,4.5,2
188823,3.044,57
188825,2.088,17
188827,2.0,4
188829,3.943,460
188831,2.833,3
188833,3.236,231
188835,2.167,3
188837,2.81,21
188839,2.429,7
188841,3.5,2
188843,3.571,7
188845,2.833,3
188847,2.0,2
188849,3.0,1
188851,3.5,1
188853,2.375,4
188855,3.125,8
188857,2.0,8
188859,3.169,59
188861,3.667,3
188863,3.643,14
188865,3.125,4
188867,3.5,1
188869,4.0,1
188871,3.0,1
188873,3.25,2
188875,3.2,5
188877,2.722,9
188879,2.875,4
188881,3.167,3
188885,3.35,10
188887,2.5,2
188889,3.0,1
188895,3.25,2
188899,4.25,2
188905,4.5,1
188909,3.0,2
188911,1.75,2
188915,4.0,3
188917,3.5,7
188919,3.538,53
188921,3.0,2
188923,3.5,2
188925,5.0,1
188927,5.0,1
188931,2.667,9
188933,3.412,17
188937,3.417,6
188939,3.0,4
188941,3.416,558
188943,2.5,1
188945,4.5,2
188947,2.5,1
188949,1.722,9
188951,3.667,3
188953,3.189,37
188957,3.0,1
188961,3.0,1
188967,3.5,1
188973,3.0,1
188975,3.5,2
188977,3.0,1
188979,4.167,3
188983,4.25,2
188987,3.0,1
188995,3.5,2
188997,3.75,2
189003,3.25,2
189005,3.833,3
189009,4.0,1
189011,3.375,20
189013,2.5,5
189015,2.875,4
189017,2.65,10
189019,2.875,8
189021,3.417,6
189023,3.0,1
189025,3.0,1
189027,3.647,17
189029,2.833,6
189031,2.136,11
189033,2.219,16
189035,3.4,5
189037,3.347,36
189039,3.583,6
189041,3.549,1285
189043,3.024,21
189045,3.812,8
189047,2.75,2
189049,2.842,19
189051,1.5,1
189053,1.5,1
189055,3.25,2
189057,2.75,2
189059,2.75,2
189061,2.698,58
189063,2.5,5
189065,2.946,56
189067,3.25,4
189069,3.167,3
189071,3.641,149
189073,4.0,2
189075,3.5,1
189077,3.8,5
189079,3.75,2
189081,3.0,2
189083,1.792,12
189085,2.5,1
189087,3.5,2
189089,2.25,2
189091,3.143,7
189093,3.0,5
189095,3.0,3
189097,2.0,5
189099,2.0,24
189101,3.333,3
189103,2.964,14
189105,3.808,13
189107,3.25,4
189109,2.875,4
189111,2.125,4
189113,3.75,2
189115,2.611,9
189117,2.219,16
189119,3.0,5
189121,3.5,6
189123,2.5,1
189125,3.114,22
189129,3.5,4
189131,3.023,22
189133,2.929,7
189137,3.0,14
189139,2.0,1
189141,2.375,4
189143,2.5,3
189145,2.0,2
189147,1.75,2
189149,2.521,24
189151,1.3,5
189153,1.75,4
189155,0.5,1
189157,3.833,15
189159,4.0,13
189161,4.208,12
189163,3.833,12
189165,1.667,3
189167,3.4,5
189169,2.8,5
189171,3.25,2
189173,3.357,21
189175,2.393,14
189177,2.35,20
189179,3.071,7
189183,3.278,9
189185,3.25,2
189187,2.75,2
189189,4.625,4
189191,3.273,11
189193,3.5,2
189195,3.53,82
189197,3.25,2
189199,2.5,1
189201,2.0,1
189203,3.793,2958
189205,2.514,74
189207,2.667,3
189209,4.25,2
189211,3.333,3
189213,2.857,14
189215,2.0,3
189217,2.611,9
189219,1.5,8
189223,3.167,6
189225,3.7,5
189227,2.5,1
189229,3.25,2
189231,3.0,2
189233,3.467,15
189235,2.167,3
189237,3.5,3
189239,1.75,2
189241,3.138,457
189243,3.0,1
189245,3.6,5
189247,2.25,2
189249,2.597,36
189251,3.5,1
189253,3.0,1
189255,3.062,8
189257,2.0,1
189259,3.0,2
189261,0.5,1
189263,1.5,1
189265,3.1,5
189267,3.214,7
189269,3.25,2
189271,1.5,2
189273,3.0,2
189279,3.0,1
189281,3.75,4
189287,4.5,1
189291,3.75,4
189293,2.333,3
189295,3.0,1
189299,3.5,1
189301,2.167,6
189303,3.75,4
189307,3.75,4
189311,1.5,1
189313,1.5,3
189315,2.5,1
189317,2.375,4
189319,3.0,1
189321,2.375,4
189323,3.25,4
189329,3.13,77
189331,3.157,566
189333,3.794,4002
189335,2.5,1
189337,3.0,2
189341,2.0,1
189343,4.0,1
189345,3.5,1
189347,3.5,3
189349,3.577,13
189351,2.167,3
189353,4.2,5
189355,2.654,13
189357,3.429,7
189359,2.5,10
189361,2.875,8
189363,3.214,1996
189365,3.667,3
189367,3.406,16
189369,3.25,2
189371,2.625,4
189373,2.8,5
189375,2.5,3
189377,1.429,7
189379,2.125,4
189381,2.512,41
189383,3.75,2
189385,3.5,1
189387,3.5,1
189389,2.5,1
189391,4.0,1
189393,4.25,2
189395,3.25,2
189397,3.0,3
189399,2.506,77
189401,2.278,9
189403,3.333,3
189405,2.938,8
189407,3.154,13
189409,2.75,2
189413,3.5,1
189415,3.5,1
189417,3.1,10
189421,2.0,2
189423,2.833,6
189427,3.045,11
189429,4.333,9
189431,2.357,14
189433,2.75,2
189435,3.0,2
189437,2.3,5
189439,3.25,2
189441,3.375,4
189443,3.458,24
189445,2.5,1
189447,2.909,11
189449,3.5,4
189451,3.417,6
189453,3.214,7
189455,3.289,19
189457,3.333,3
189459,4.125,4
189461,3.671,38
189463,2.25,2
189465,2.75,4
189467,3.786,7
189471,2.714,7
189473,3.167,3
189475,3.547,264
189477,3.333,3
189479,0.5,2
189481,3.406,32
189483,3.553,38
189485,3.5,4
189489,2.5,2
189491,1.875,4
189493,3.375,4
189495,2.167,3
189497,3.0,8
189499,2.1,5
189501,2.5,4
189503,3.625,4
189505,2.75,4
189507,3.5,1
189509,3.5,3
189511,3.625,4
189513,3.5,2
189517,5.0,1
189525,3.2,10
189527,3.667,24
189529,3.357,7
189531,3.0,7
189533,3.0,3
189535,3.938,8
189537,1.5,3
189539,3.885,13
189541,2.0,3
189543,3.125,4
189545,2.875,4
189547,1.0,1
189549,2.515,99
189551,3.5,1
189553,2.25,2
189555,2.667,9
189559,4.0,2
189561,4.0,1
189563,4.0,1
189565,3.125,4
189567,3.271,181
189569,1.0,1
189571,3.4,5
189573,4.833,3
189577,2.988,283
189579,3.5,1
189585,3.167,6
189587,5.0,1
189589,1.833,3
189591,3.8,5
189593,3.833,3
189595,3.385,13
189597,2.4,5
189599,2.5,2
189601,3.5,3
189603,2.25,2
189605,3.0,1
189607,3.0,1
189609,4.0,1
189611,3.25,2
189613,3.0,2
189615,4.5,1
189617,3.75,2
189619,3.0,1
189621,3.0,1
189623,3.667,3
189625,3.739,23
189627,2.929,14
189629,3.0,1
189631,1.5,2
189633,3.667,3
189635,2.25,2
189637,3.684,19
189639,3.667,9
189641,3.185,54
189643,3.378,41
189645,2.917,12
189647,3.062,8
189649,3.0,1
189651,2.5,1
189657,2.0,1
189659,3.333,3
189661,3.0,3
189663,2.0,1
189665,3.0,1
189667,3.632,34
189669,3.333,27
189671,3.667,3
189677,3.5,5
189679,3.375,4
189681,2.375,4
189683,5.0,1
189685,3.25,2
189687,1.25,2
189693,4.0,3
189695,3.08,25
189697,1.25,2
189699,3.0,1
189701,4.016,31
189703,3.857,7
189707,3.5,2
189709,3.167,6
189711,3.0,2
189713,3.75,4002
189715,2.875,4
189717,3.0,2
189719,1.8,5
189721,1.75,6
189723,2.25,2
189725,2.9,5
189727,3.167,3
189729,3.5,1
189731,2.0,1
189735,3.5,1
189743,3.35,10
189745,3.935,23
189747,2.25,4
189749,3.5,1
189751,4.0,1
189753,3.02,25
189755,2.778,9
189757,2.0,8
189759,1.938,8
189761,2.111,9
189763,0.75,2
189765,1.833,3
189767,2.125,4
189769,3.333,3
189771,0.5,1
189773,2.25,2
189775,3.0,1
189777,3.3,5
189779,3.167,3
189781,2.562,56
189783,3.484,715
189785,2.854,24
189787,2.85,10
189789,2.0,1
189791,2.464,14
189793,2.5,1
189795,2.119,21
189797,2.0,3
189799,2.5,3
189801,3.75,2
189803,2.0,2
189805,3.549,314
189807,3.0,1
189809,3.176,111
189811,2.5,1
189813,2.25,2
189815,2.25,2
189817,3.833,3
189819,2.256,160
189821,2.5,1
189823,2.75,4
189825,3.75,4
189827,2.167,3
189829,2.375,4
189831,1.571,7
189833,3.167,3
189835,3.188,16
189837,3.5,4
189839,3.0,1
189841,3.0,3
189843,2.75,2
189845,4.0,2
189847,2.929,7
189849,3.0,8
189851,3.1,5
189853,3.204,27
189855,3.016,31
189857,2.7,10
189859,3.375,4
189861,2.0,3
189863,3.537,27
189865,3.5,3
189867,3.296,27
189869,3.469,16
189871,2.833,3
189873,3.728,559
189875,2.0,1
189877,3.107,14
189879,3.24,73
189881,3.0,2
189883,3.25,2
189885,3.858,746
189887,2.5,8
189889,3.649,114
189891,3.136,11
189893,2.737,215
189895,2.75,2
189897,2.5,5
189899,2.5,2
189901,1.875,4
189903,2.5,2
189905,3.125,4
189907,3.062,8
189909,3.333,3
189911,3.426,27
189913,3.55,10
189915,3.562,8
189917,2.375,4
189919,2.75,2
189923,2.895,19
189925,2.167,3
189927,2.25,2
189929,2.0,23
189931,2.5,2
189935,2.4,5
189937,3.667,3
189939,3.25,2
189941,2.333,3
189943,4.0,2
189945,3.167,3
189947,3.75,6
189949,2.667,3
189951,2.75,2
189953,3.0,8
189955,2.333,3
189957,3.742,33
189959,3.476,21
189961,2.7,5
189963,3.0,1
189965,2.0,1
189967,2.333,3
189971,2.75,2
189973,2.833,3
189977,1.0,1
189979,2.0,1
189983,2.333,3
189985,2.0,1
189987,2.75,8
189989,3.5,1
189991,3.583,42
189995,2.75,2
189997,3.0,2
189999,3.5,1
190003,1.75,4
190005,1.5,2
190007,3.25,4
190009,1.0,1
190011,2.5,7
190013,2.75,2
190015,2.0,3
190017,3.324,148
190019,2.75,4
190021,3.4,5
190023,3.5,11
190025,2.0,2
190027,3.5,23
190029,2.672,32
190031,2.75,2
190033,2.0,2
190035,2.8,5
190037,1.75,2
190039,2.857,7
190041,3.333,3
190043,2.357,7
190045,1.143,7
190047,2.525,20
190049,3.227,22
190051,5.0,1
190053,3.375,4
190055,3.0,2
190057,3.667,3
190059,1.938,8
190061,2.286,7
190063,1.667,3
190067,3.4,5
190069,2.5,1
190071,2.2,5
190073,1.75,2
190077,3.922,116
190079,2.958,12
190081,3.643,7
190083,3.231,13
190085,2.545,210
190087,3.0,35
190089,3.735,420
190091,2.609,23
190093,3.0,2
190095,3.75,2
190097,3.2,5
190099,3.0,1
190101,3.125,4
190103,3.75,18
190105,3.0,1
190109,2.5,1
190111,2.5,1
190113,2.917,6
190115,3.5,1
190117,4.0,1
190121,2.5,1
190123,2.25,2
190125,3.333,6
190127,2.833,9
190129,3.5,2
190131,3.0,2
190133,2.75,2
190135,3.286,7
190137,2.625,4
190139,2.75,6
190141,3.0,1
190143,2.75,2
190145,3.0,1
190147,3.143,7
190151,2.5,2
190155,2.857,14
190157,3.292,12
190159,3.25,4
190161,3.333,3
190163,4.25,4
190165,2.5,5
190167,3.375,4
190169,3.5,3
190171,4.5,2
190173,3.286,7
190175,2.75,6
190177,2.556,9
190179,3.917,12
190181,3.589,28
190183,2.939,204
190185,2.6,5
190187,3.167,6
190189,3.0,6
190191,3.5,1
190193,3.019,27
190195,2.737,19
190197,3.3,5
190199,2.25,8
190201,1.5,2
190203,3.167,9
190205,2.833,6
190207,3.0,3
190209,3.75,4
190211,2.833,3
190213,2.9,5
190215,3.2,5
190217,2.75,8
190219,2.679,14
190221,3.0,9
190223,3.6,5
190225,3.5,2
190227,3.625,4
190229,2.5,4
190231,4.0,2
190233,3.167,3
190237,1.625,4
190239,2.567,15
190241,1.75,2
190243,2.5,2
190245,2.667,3
190247,3.2,5
190249,2.417,12
190255,3.25,2
190257,3.31,29
190259,3.484,32
190261,3.167,3
190263,4.0,1
190265,3.5,1
190267,3.0,1
190269,2.333,3
190271,2.0,4
190273,3.5,3
190275,3.5,2
190277,3.5,2
190279,3.25,2
190281,3.833,6
190283,1.25,2
190285,0.5,1
190287,1.791,110
190289,3.0,1
190291,3.333,3
190293,2.955,22
190295,4.5,1
190297,3.143,7
190299,3.75,2
190301,3.35,10
190303,3.5,2
190305,3.573,130
190307,3.25,18
190309,3.417,12
190317,3.5,2
190319,1.75,2
190321,3.5,4
190323,3.143,7
190325,2.833,6
190327,3.0,2
190329,2.375,4
190331,2.0,1
190333,2.8,5
190335,2.9,5
190337,3.1,5
190339,3.264,36
190341,4.5,2
190343,2.5,1
190345,4.0,2
190347,2.583,6
190349,3.346,198
190351,3.0,1
190353,2.5,1
190355,3.319,36
190357,2.25,4
190359,2.625,4
190361,3.438,16
190363,2.833,3
190365,3.75,4
190367,3.577,39
190369,3.5,2
190371,3.5,1
190373,3.0,1
190375,2.5,1
190377,3.5,1
190379,3.5,5
190381,3.0,1
190383,4.0,2
190385,3.333,3
190387,2.75,2
190389,3.5,2
190391,2.778,9
190393,3.0,1
190395,3.364,11
190397,2.882,68
190399,3.207,58
190401,3.443,246
190403,1.5,1
190405,2.125,4
190407,3.25,12
190409,1.375,4
190411,1.0,2
190413,3.1,25
190415,3.125,8
190417,3.5,1
190419,2.667,3
190423,3.0,1
190425,2.5,1
190431,3.8,5
190433,3.25,2
190435,3.5,2
190445,4.333,3
190447,4.125,4
190451,3.0,4
190459,4.25,2
190463,0.5,1
190465,2.0,3
190467,2.833,6
190469,1.75,2
190471,3.25,8
190473,2.25,2
190475,1.0,1
190477,2.0,2
190479,3.5,1
190481,3.2,10
190483,3.167,3
190485,2.417,6
190487,2.5,1
190489,2.5,2
190491,2.75,2
190493,4.0,2
190495,2.7,10
190497,2.0,4
190499,2.429,7
190501,2.0,17
190503,3.667,6
190505,3.222,9
190507,3.495,105
190509,3.726,42
190511,2.5,1
190513,3.0,1
190515,2.667,3
190517,4.0,1
190519,2.625,4
190521,3.062,8
190525,3.5,14
190527,2.7,5
190529,4.167,3
190531,2.5,3
190533,3.0,1
190535,3.0,1
190537,2.5,1
190539,0.7,5
190541,2.5,2
190543,3.545,11
190545,4.5,1
190547,4.0,1
190551,3.753,481
190553,3.138,47
190555,3.764,2005
190557,3.464,14
190559,3.5,24
190561,3.0,2
190563,4.4,5
190565,4.333,3
190567,3.0,6
190569,2.5,7
190571,1.5,1
190573,3.375,8
190575,2.833,24
190577,4.0,1
190579,1.75,2
190581,3.75,2
190583,4.0,2
190585,3.0,1
190587,2.5,1
190589,3.0,1
190591,3.0,1
190593,2.75,2
190595,2.6,5
190599,3.062,8
190601,3.75,2
190603,1.917,6
190605,2.667,3
190607,3.833,3
190609,3.417,6
190611,2.825,40
190613,2.6,5
190615,2.714,14
190617,4.0,1
190619,3.5,2
190621,2.667,15
190623,2.48,25
190625,2.464,14
190627,2.0,1
190629,2.583,6
190631,4.0,3
190633,2.5,1
190635,4.0,2
190637,3.5,2
190639,3.0,1
190641,4.5,1
190645,1.0,1
190647,3.6,10
190649,3.5,3
190651,3.327,26
190653,3.625,4
190655,2.875,4
190657,2.125,4
190659,3.0,1
190661,3.167,3
190665,4.0,1
190667,2.5,1
190669,3.0,1
190673,2.667,3
190675,3.5,2
190681,4.25,2
190687,2.0,1
190695,2.0,3
190697,2.438,8
190699,3.25,2
190701,3.0,1
190703,4.0,1
190705,3.906,16
190707,3.0,5
190709,2.778,9
190713,4.0,1
190715,4.0,1
190717,3.5,1
190719,2.7,5
190721,3.167,3
190723,3.5,2
190725,2.75,2
190727,4.0,1
190737,2.75,6
190739,3.075,67
190741,3.249,269
190743,3.202,126
190745,2.855,55
190747,2.55,40
190749,3.246,67
190751,3.591,44
190753,2.867,30
190755,2.667,63
190757,2.8,5
190759,2.209,43
190761,2.875,4
190763,1.75,14
190765,3.349,43
190767,2.357,7
190769,3.4,10
190771,4.0,1
190773,4.0,1
190775,3.318,11
190777,5.0,1
190779,1.0,1
190781,3.0,4
190783,3.75,6
190785,5.0,1
190791,2.25,2
190793,3.0,3
190797,2.75,2
190801,3.071,7
190803,4.0,1
190805,3.333,6
190809,3.375,4
190811,1.5,1
190813,3.047,96
190815,1.75,2
190817,3.55,10
190819,3.0,1
190821,4.0,1
190823,3.368,34
190825,2.5,2
190827,3.75,2
190829,2.688,8
190831,2.75,2
190833,2.0,3
190835,3.167,24
190837,3.031,16
190839,2.133,15
190841,3.6,5
190843,1.0,2
190845,2.5,5
190847,3.5,1
190849,2.7,5
190851,2.0,1
190853,3.5,2
190855,3.5,1
190857,2.0,1
190859,2.5,6
190861,2.25,6
190863,1.625,4
190865,2.833,6
190867,4.0,1
190869,3.2,5
190871,3.5,1
190873,4.25,2
190875,3.5,1
190877,3.6,5
190879,2.6,5
190881,5.0,1
190883,3.833,3
190885,1.538,13
190887,3.25,2
190889,3.045,11
190891,4.0,1
190893,3.667,3
190895,2.167,6
190897,2.0,1
190899,4.5,1
190901,3.0,2
190903,1.0,3
190905,3.917,6
190907,3.167,3
190909,4.0,4
190911,3.5,2
190913,3.5,2
190915,3.143,7
190917,3.125,4
190919,3.625,4
190921,3.556,9
190923,1.5,2
190925,1.0,1
190927,3.222,9
190931,3.091,11
190933,3.333,3
190935,3.5,2
190937,2.45,10
190939,3.502,1331
190941,2.818,11
190943,2.69,21
190945,2.672,102
190947,3.131,272
190949,2.718,248
190951,3.3,10
190953,3.125,8
190955,3.667,3
190957,2.809,34
190959,2.5,2
190961,3.0,1
190963,3.492,66
190967,2.833,6
190971,1.0,1
190973,2.875,4
190975,3.0,2
190977,2.75,4
190979,2.25,62
190981,3.0,2
190983,2.5,1
190985,4.0,2
190987,2.5,1
190989,3.5,1
190991,2.75,2
190993,2.0,1
190995,3.2,5
190997,2.5,2
191001,4.5,1
191003,1.929,7
191005,3.438,8
191009,3.5,2
191011,3.25,2
191013,2.0,2
191017,3.417,6
191021,3.0,1
191025,0.5,1
191027,2.75,2
191029,1.75,2
191039,3.0,2
191041,3.6,5
191043,3.5,4
191061,3.5,1
191069,3.5,1
191071,2.6,5
191073,2.5,1
191075,3.333,6
191077,3.062,8
191079,2.0,2
191081,1.583,6
191083,3.5,1
191085,4.0,1
191087,2.567,15
191089,3.025,20
191091,2.833,3
191093,2.409,11
191095,3.286,7
191097,3.0,2
191099,1.611,9
191101,2.875,12
191107,5.0,1
191109,3.0,3
191111,5.0,1
191113,3.583,78
191119,2.667,6
191123,5.0,1
191125,3.143,7
191127,3.9,5
191129,3.778,9
191131,4.0,2
191133,3.062,8
191135,3.5,2
191137,3.25,2
191139,3.344,16
191141,2.0,1
191143,3.062,8
191145,1.5,3
191147,2.833,3
191151,4.5,1
191153,3.2,5
191157,3.25,2
191159,3.0,6
191161,2.5,1
191163,0.5,1
191165,1.7,5
191167,4.25,2
191169,2.5,5
191171,4.25,2
191173,3.167,3
191175,4.0,1
191177,4.25,2
191179,2.0,3
191181,2.167,3
191183,3.438,8
191185,3.0,1
191187,1.7,5
191189,3.3,5
191191,0.5,1
191193,2.25,2
191195,2.125,4
191197,3.0,1
191199,2.917,6
191201,3.042,12
191203,2.7,5
191205,3.5,1
191207,3.25,2
191209,4.5,1
191211,3.875,4
191213,1.85,10
191215,2.8,5
191217,2.286,7
191219,4.375,4
191221,2.929,7
191223,2.0,1
191225,2.0,1
191227,1.5,2
191229,2.0,2
191231,3.357,7
191233,3.25,8
191235,2.844,48
191237,2.583,6
191239,3.25,2
191241,2.5,1
191243,2.75,4
191245,3.25,2
191247,1.5,1
191251,2.75,4
191253,2.855,62
191255,1.0,2
191257,3.375,4
191259,4.0,3
191261,3.3,10
191263,2.5,1
191265,1.833,3
191267,4.0,4
191269,3.833,3
191271,4.5,2
191273,4.0,2
191277,2.741,27
191279,3.0,2
191281,0.5,1
191283,3.833,3
191287,2.5,1
191289,3.0,2
191291,3.136,11
191293,3.214,14
191295,2.722,9
191297,2.571,7
191299,3.143,14
191301,2.667,9
191303,2.0,9
191305,2.0,6
191307,3.125,8
191309,3.5,9
191311,3.286,7
191313,2.667,6
191315,3.25,8
191317,3.667,9
191319,2.5,4
191321,2.125,4
191323,2.5,1
191325,3.5,2
191327,2.214,7
191329,3.5,3
191331,3.0,1
191333,3.0,1
191335,2.889,9
191337,3.5,3
191341,3.167,3
191343,3.0,1
191345,2.167,3
191347,2.95,10
191349,3.375,12
191351,3.42,1007
191353,3.5,1
191355,2.5,2
191357,2.679,14
191359,3.234,79
191361,3.536,14
191363,3.176,17
191365,3.588,17
191367,2.607,805
191369,2.5,6
191371,3.643,7
191373,3.55,10
191375,3.2,5
191377,2.833,6
191379,3.25,2
191381,2.5,2
191383,2.667,3
191385,3.5,1
191387,3.5,5
191389,2.5,1
191391,3.0,1
191393,2.5,1
191395,3.5,2
191397,2.0,1
191399,3.5,4
191401,3.1,30
191403,3.5,1
191405,3.0,2
191407,3.5,2
191409,3.75,2
191411,2.5,1
191413,2.625,4
191415,2.921,19
191417,3.0,1
191419,4.5,1
191421,3.438,8
191423,3.625,4
191425,2.222,9
191427,3.5,1
191431,3.5,1
191433,2.5,2
191435,3.333,6
191437,2.688,8
191439,2.06,25
191441,2.516,192
191443,3.5,1
191445,3.5,1
191447,3.0,1
191449,3.0,1
191451,2.25,2
191453,3.5,1
191455,3.5,1
191457,3.5,27
191459,3.435,573
191461,2.0,1
191463,2.7,5
191465,2.75,2
191467,2.5,5
191469,2.558,346
191471,3.778,9
191473,3.167,3
191475,4.0,12
191477,3.417,6
191479,3.102,256
191481,3.0,2
191483,2.57,630
191485,2.5,4
191487,2.875,4
191489,3.16,353
191491,2.782,39
191495,3.283,152
191497,3.875,8
191499,3.333,3
191501,3.0,7
191503,3.5,12
191505,3.727,11
191507,3.5,1
191509,2.0,1
191511,3.0,4
191513,4.0,1
191515,3.0,19
191517,2.346,13
191521,3.25,2
191525,2.5,1
191529,4.25,2
191539,5.0,1
191541,4.0,3
191543,3.75,4
191549,2.0,2
191557,3.5,1
191559,3.0,1
191561,3.5,2
191565,2.5,1
191567,2.75,2
191571,2.0,1
191573,2.833,3
191575,2.25,2
191579,3.0,4
191583,3.5,1
191585,2.5,1
191591,2.0,1
191593,2.5,1
191599,3.0,1
191601,2.833,6
191605,3.5,3
191607,3.0,1
191611,2.833,3
191623,3.5,1
191631,3.333,3
191635,1.0,1
191637,3.5,1
191639,3.167,3
191641,2.5,2
191643,3.6,10
191645,1.75,2
191647,2.375,4
191649,3.0,1
191651,3.389,9
191653,3.125,4
191655,3.0,1
191657,5.0,1
191659,3.0,1
191661,3.083,6
191663,3.75,22
191665,3.667,3
191667,4.062,8
191669,2.9,5
191671,3.0,1
191673,3.25,2
191675,4.0,3
191677,3.625,4
191679,3.119,21
191681,3.714,7
191683,3.333,3
191685,3.5,3
191687,2.99,143
191689,3.3,5
191691,2.833,9
191693,3.625,4
191695,2.714,14
191697,3.318,11
191699,3.0,22
191701,4.0,1
191703,2.361,18
191707,3.143,7
191709,3.467,15
191711,1.5,2
191713,3.5,9
191715,1.833,3
191717,2.667,3
191719,2.722,9
191721,3.667,3
191723,3.611,18
191725,3.625,4
191727,3.5,3
191729,3.5,1
191731,2.5,2
191733,3.75,2
191735,3.333,3
191737,4.0,1
191739,3.909,11
191741,3.375,4
191743,3.0,7
191745,3.5,3
191747,3.333,3
191749,3.5,2
191751,3.5,1
191753,3.25,2
191755,3.25,2
191757,2.929,7
191759,3.625,4
191761,4.0,1
191763,3.375,8
191765,3.25,2
191767,3.333,3
191769,3.5,1
191771,3.6,5
191773,3.667,3
191775,3.375,24
191777,3.125,4
191779,3.0,3
191781,2.325,20
191783,3.5,1
191785,2.75,6
191787,3.0,1
191789,4.0,1
191791,3.375,4
191793,2.6,5
191795,2.5,2
191797,2.75,4
191799,2.955,380
191801,5.0,1
191803,2.385,13
191805,2.708,36
191807,2.5,1
191809,4.0,2
191811,3.319,58
191813,3.0,3
191815,2.167,9
191817,2.571,7
191819,3.1,5
191821,3.5,3
191823,3.0,4
191825,4.0,1
191829,2.312,8
191831,4.0,2
191833,2.6,5
191835,3.75,2
191837,2.75,4
191839,3.333,3
191841,2.0,1
191843,4.188,8
191845,2.5,2
191849,1.5,1
191851,3.25,2
191853,2.75,2
191855,4.0,1
191857,3.448,29
191859,3.25,2
191861,3.25,4
191863,3.5,1
191865,3.833,3
191867,3.4,5
191869,3.334,418
191871,3.5,2
191873,3.673,49
191875,3.0,1
191877,3.167,3
191879,0.9,5
191887,5.0,1
191891,4.0,1
191895,2.796,27
191897,2.75,2
191899,3.5,4
191901,2.74,25
191903,3.25,2
191905,3.5,1
191907,3.875,4
191909,3.0,4
191911,2.526,19
191913,1.5,1
191915,3.0,3
191917,1.75,2
191919,2.9,5
191921,2.0,1
191923,5.0,1
191925,3.808,13
191927,3.25,2
191929,3.0,4
191931,3.444,9
191933,2.167,3
191935,2.5,1
191937,2.5,1
191939,3.0,1
191941,3.787,82
191943,3.625,4
191945,2.25,2
191947,2.9,5
191949,2.5,2
191951,3.125,4
191953,3.25,2
191955,3.5,1
191957,3.0,2
191959,2.667,3
191961,3.5,2
191963,3.0,1
191965,2.887,31
191967,3.389,9
